# phi u uprime x y
34.247 0.71439 0.4053 -1.33284 0.427752
34.2773 0.726812 0.413931 -1.3222 0.380532
34.3078 0.739564 0.422233 -1.3102 0.334178
34.3385 0.752639 0.430192 -1.29691 0.288741
34.3693 0.766028 0.437795 -1.28238 0.244261
34.4003 0.779725 0.445028 -1.26669 0.200778
34.4315 0.79372 0.451877 -1.2499 0.158324
34.4629 0.808005 0.458329 -1.23208 0.116926
34.4945 0.822568 0.46437 -1.21329 0.0766097
34.5262 0.8374 0.469986 -1.19359 0.0373935
34.5581 0.852489 0.475165 -1.17304 -0.000706653
34.5902 0.867822 0.479893 -1.15169 -0.0376788
34.6225 0.883388 0.484158 -1.12962 -0.0735142
34.655 0.899171 0.487946 -1.10686 -0.108207
34.6876 0.915158 0.491246 -1.08347 -0.141756
34.7204 0.931333 0.494046 -1.05951 -0.174159
34.7534 0.94768 0.496335 -1.03502 -0.205421
34.7866 0.964184 0.498101 -1.01005 -0.235544
34.82 0.980825 0.499334 -0.984633 -0.264536
34.8535 0.997588 0.500024 -0.958823 -0.292405
34.8872 1.01445 0.500163 -0.932657 -0.319161
34.9211 1.0314 0.49974 -0.906172 -0.344814
34.9552 1.0484 0.49875 -0.879405 -0.369378
34.9894 1.06545 0.497183 -0.852389 -0.392866
35.0238 1.08252 0.495035 -0.825157 -0.415292
35.0584 1.09959 0.492299 -0.79774 -0.436671
35.0931 1.11663 0.488971 -0.770165 -0.457018
35.128 1.13362 0.485047 -0.742459 -0.47635
35.163 1.15054 0.480524 -0.714649 -0.494683
35.1982 1.16737 0.475401 -0.686757 -0.512034
35.2335 1.18407 0.469678 -0.658806 -0.528419
35.269 1.20063 0.463354 -0.630817 -0.543857
35.3047 1.21703 0.45643 -0.602809 -0.558362
35.3404 1.23323 0.448911 -0.5748 -0.571953
35.3763 1.24921 0.440799 -0.546807 -0.584647
35.4124 1.26495 0.432099 -0.518846 -0.596459
35.4486 1.28042 0.422818 -0.490931 -0.607406
35.4849 1.29559 0.412962 -0.463075 -0.617505
35.5213 1.31045 0.402541 -0.435292 -0.626771
35.5578 1.32496 0.391564 -0.407593 -0.635218
35.5945 1.3391 0.380042 -0.379988 -0.642864
35.6312 1.35285 0.367988 -0.352488 -0.649721
35.6681 1.36619 0.355413 -0.325101 -0.655804
35.705 1.37909 0.342333 -0.297836 -0.661127
35.7421 1.39152 0.328764 -0.2707 -0.665703
35.7792 1.40348 0.314721 -0.243701 -0.669543
35.8165 1.41493 0.300223 -0.216845 -0.672662
35.8538 1.42585 0.285288 -0.190138 -0.675069
35.8912 1.43623 0.269936 -0.163586 -0.676776
35.9286 1.44605 0.254187 -0.137193 -0.677793
35.9661 1.45529 0.238063 -0.110964 -0.67813
36.0037 1.46393 0.221586 -0.0849037 -0.677796
36.0413 1.47196 0.204779 -0.0590156 -0.6768
36.079 1.47935 0.187666 -0.0333035 -0.67515
36.1168 1.48611 0.170272 -0.00777084 -0.672853
36.1546 1.49221 0.152622 0.0175792 -0.669915
36.1924 1.49765 0.134741 0.0427436 -0.666344
36.2302 1.50241 0.116655 0.0677194 -0.662144
36.2681 1.50649 0.0983923 0.0925036 -0.65732
36.306 1.50987 0.0799785 0.117094 -0.651876
36.344 1.51255 0.0614414 0.141486 -0.645817
36.382 1.51453 0.0428087 0.165679 -0.639145
36.4199 1.5158 0.0241083 0.189669 -0.631863
36.4579 1.51636 0.00536809 0.213453 -0.623972
36.4959 1.51621 -0.0133837 0.237028 -0.615474
36.5339 1.51535 -0.032119 0.26039 -0.60637
36.5719 1.51377 -0.0508096 0.283537 -0.596659
36.6099 1.51149 -0.0694276 0.306464 -0.586341
36.6479 1.50849 -0.0879449 0.329167 -0.575415
36.6859 1.5048 -0.106334 0.351641 -0.563879
36.7239 1.50042 -0.124567 0.373882 -0.551732
36.7618 1.49535 -0.142617 0.395886 -0.538971
36.7998 1.4896 -0.160458 0.417645 -0.525592
36.8377 1.48318 -0.178063 0.439154 -0.511592
36.8755 1.47611 -0.195405 0.460406 -0.496967
36.9134 1.46839 -0.212461 0.481394 -0.481713
36.9512 1.46004 -0.229204 0.502111 -0.465825
36.9889 1.45107 -0.245611 0.522548 -0.449298
37.0267 1.4415 -0.261659 0.542696 -0.432125
37.0643 1.43135 -0.277324 0.562544 -0.414302
37.1019 1.42063 -0.292585 0.582084 -0.395822
37.1395 1.40936 -0.307422 0.601303 -0.376679
37.177 1.39756 -0.321813 0.620189 -0.356866
37.2144 1.38525 -0.335739 0.63873 -0.336377
37.2517 1.37246 -0.349183 0.656912 -0.315204
37.289 1.3592 -0.362126 0.674719 -0.293342
37.3262 1.3455 -0.374554 0.692137 -0.270782
37.3633 1.33137 -0.386451 0.709149 -0.247519
37.4003 1.31685 -0.397802 0.725737 -0.223545
37.4372 1.30196 -0.408596 0.741883 -0.198854
37.474 1.28673 -0.41882 0.757566 -0.173439
37.5108 1.27117 -0.428465 0.772767 -0.147295
37.5474 1.25531 -0.43752 0.787462 -0.120416
37.5839 1.23918 -0.445978 0.801629 -0.0927966
37.6202 1.22281 -0.453832 0.815244 -0.0644323
37.6565 1.20622 -0.461077 0.828282 -0.0353193
37.6926 1.18944 -0.467708 0.840714 -0.00545425
37.7286 1.17249 -0.473723 0.852515 0.0251652
37.7645 1.1554 -0.479118 0.863654 0.0565403
37.8002 1.13819 -0.483894 0.874101 0.0886715
37.8358 1.12089 -0.488051 0.883824 0.121558
37.8712 1.10353 -0.49159 0.892792 0.155197
37.9065 1.08613 -0.494514 0.900969 0.189585
37.9416 1.06871 -0.496827 0.908321 0.224717
37.9766 1.0513 -0.498533 0.914812 0.260586
38.0114 1.03392 -0.499639 0.920403 0.297182
38.0461 1.01659 -0.50015 0.925058 0.334495
38.0806 0.999344 -0.500074 0.928735 0.37251
38.1149 0.982191 -0.49942 0.931396 0.411212
38.149 0.965155 -0.498198 0.932998 0.450582
38.183 0.948257 -0.496416 0.933501 0.490599
38.2168 0.931516 -0.494085 0.932861 0.531238
38.2504 0.91495 -0.491217 0.931036 0.572472
38.2838 0.898578 -0.487824 0.927984 0.614268
38.3171 0.882415 -0.483918 0.92366 0.656594
38.3502 0.866479 -0.479511 0.918022 0.699409
38.3831 0.850784 -0.474618 0.911028 0.742672
38.4158 0.835345 -0.469251 0.902635 0.786335
38.4483 0.820175 -0.463425 0.892803 0.830348
38.4806 0.805287 -0.457155 0.881492 0.874655
38.5128 0.790694 -0.450454 0.868663 0.919196
38.5447 0.776405 -0.443337 0.85428 0.963907
38.5765 0.762433 -0.43582 0.838309 1.00872
38.6081 0.748785 -0.427916 0.820718 1.05355
38.6395 0.735472 -0.419642 0.801479 1.09833
38.6707 0.7225 -0.411012 0.780566 1.14298
38.7018 0.709878 -0.402041 0.757958 1.1874
38.7326 0.697612 -0.392744 0.733638 1.2315
38.7633 0.685709 -0.383136 0.707594 1.27518
38.7938 0.674172 -0.373231 0.679818 1.31834
38.8241 0.663008 -0.363045 0.650309 1.36088
38.8543 0.652219 -0.352592 0.619071 1.40269
38.8842 0.64181 -0.341885 0.586115 1.44365
38.914 0.631784 -0.330939 0.551458 1.48365
38.9437 0.622142 -0.319768 0.515126 1.52257
38.9731 0.612886 -0.308384 0.477149 1.5603
39.0024 0.604019 -0.296801 0.437567 1.59671
39.0316 0.59554 -0.285033 0.396427 1.63168
39.0606 0.587451 -0.27309 0.353785 1.6651
39.0894 0.579751 -0.260986 0.309704 1.69685
39.1181 0.572441 -0.248731 0.264253 1.7268
39.1466 0.56552 -0.236338 0.217513 1.75486
39.175 0.558986 -0.223818 0.169568 1.7809
39.2032 0.552839 -0.211181 0.120514 1.80482
39.2314 0.547078 -0.198437 0.0704498 1.82653
39.2594 0.541702 -0.185596 0.0194835 1.84593
39.2872 0.536707 -0.172667 -0.0322717 1.86293
39.315 0.532093 -0.15966 -0.0846967 1.87746
39.3426 0.527859 -0.146583 -0.137668 1.88944
39.3702 0.524001 -0.133445 -0.191056 1.89881
39.3976 0.520518 -0.120252 -0.24473 1.90551
39.425 0.517408 -0.107014 -0.298555 1.90951
39.4523 0.514669 -0.0937364 -0.352394 1.91077
39.4795 0.5123 -0.0804267 -0.406109 1.90927
39.5066 0.510298 -0.0670914 -0.459561 1.90499
39.5337 0.508661 -0.0537367 -0.512612 1.89794
39.5607 0.50739 -0.0403688 -0.565124 1.88811
39.5877 0.506481 -0.0269934 -0.616962 1.87554
39.6147 0.505933 -0.0136161 -0.667992 1.86025
39.6416 0.505747 -0.000242585 -0.718085 1.84227
39.6685 0.50592 0.0131219 -0.767114 1.82167
39.6954 0.506452 0.0264719 -0.814958 1.79849
39.7223 0.507344 0.0398021 -0.8615 1.77281
39.7491 0.508593 0.0531073 -0.90663 1.74471
39.7761 0.510201 0.066382 -0.950243 1.71426
39.803 0.512168 0.0796208 -0.992241 1.68156
39.83 0.514493 0.092818 -1.03253 1.64672
39.857 0.517178 0.105968 -1.07103 1.60984
39.884 0.520223 0.119065 -1.10767 1.57103
39.9111 0.523628 0.132102 -1.14237 1.53041
39.9383 0.527395 0.145074 -1.17508 1.4881
39.9656 0.531524 0.157972 -1.20574 1.44423
39.9929 0.536016 0.170792 -1.23432 1.39892
40.0203 0.540872 0.183524 -1.26077 1.35232
40.0478 0.546094 0.196162 -1.28507 1.30454
40.0754 0.551682 0.208698 -1.3072 1.25574
40.1031 0.557637 0.221122 -1.32716 1.20603
40.1309 0.563959 0.233427 -1.34494 1.15556
40.1588 0.570649 0.245604 -1.36054 1.10445
40.1869 0.577708 0.257642 -1.37398 1.05283
40.2151 0.585136 0.269533 -1.38529 1.00084
40.2434 0.592932 0.281266 -1.39447 0.948595
40.2718 0.601098 0.29283 -1.40158 0.896217
40.3004 0.609631 0.304216 -1.40665 0.843822
40.3291 0.618531 0.315411 -1.40972 0.791521
40.358 0.627797 0.326404 -1.41085 0.739422
40.387 0.637428 0.337184 -1.41008 0.687626
40.4162 0.647421 0.347738 -1.40747 0.636227
40.4455 0.657774 0.358055 -1.40309 0.585318
40.475 0.668484 0.368122 -1.39699 0.53498
40.5046 0.679548 0.377925 -1.38924 0.485294
40.5345 0.690961 0.387452 -1.37992 0.436331
40.5644 0.70272 0.39669 -1.36908 0.388157
40.5946 0.71482 0.405626 -1.3568 0.340834
40.6249 0.727255 0.414246 -1.34315 0.294415
40.6554 0.740018 0.422536 -1.32819 0.248949
40.6861 0.753104 0.430483 -1.312 0.204481
40.7169 0.766505 0.438073 -1.29464 0.161049
40.748 0.780213 0.445292 -1.27619 0.118685
40.7792 0.794219 0.452128 -1.25672 0.0774186
40.8106 0.808514 0.458565 -1.23628 0.0372734
40.8421 0.823087 0.464591 -1.21494 -0.00173102
40.8739 0.837928 0.470192 -1.19276 -0.0395793
40.9058 0.853026 0.475355 -1.16981 -0.0762596
40.9379 0.868368 0.480067 -1.14615 -0.111764
40.9702 0.883942 0.484315 -1.12182 -0.146087
41.0027 0.899733 0.488086 -1.0969 -0.179227
41.0353 0.915726 0.491369 -1.07141 -0.211185
41.0681 0.931908 0.494151 -1.04543 -0.241964
41.1012 0.948262 0.496421 -1.01899 -0.27157
41.1343 0.964771 0.498168 -0.992149 -0.30001
41.1677 0.981417 0.499382 -0.964939 -0.327293
41.2013 0.998183 0.500053 -0.937406 -0.353431
41.235 1.01505 0.500172 -0.909589 -0.378436
41.2689 1.032 0.49973 -0.881525 -0.402321
41.3029 1.04901 0.498719 -0.85325 -0.425102
41.3372 1.06606 0.497132 -0.824795 -0.446793
41.3716 1.08313 0.494963 -0.796194 -0.467412
41.4061 1.10019 0.492206 -0.767474 -0.486974
41.4408 1.11723 0.488857 -0.738663 -0.505498
41.4757 1.13422 0.484911 -0.709788 -0.523
41.5108 1.15114 0.480368 -0.680872 -0.5395
41.546 1.16796 0.475224 -0.651938 -0.555016
41.5813 1.18466 0.469479 -0.623007 -0.569564
41.6168 1.20122 0.463133 -0.594098 -0.583165
41.6525 1.21761 0.456189 -0.565229 -0.595835
41.6882 1.2338 0.448648 -0.536419 -0.607593
41.7242 1.24978 0.440515 -0.507682 -0.618457
41.7602 1.2655 0.431795 -0.479032 -0.628445
41.7964 1.28096 0.422493 -0.450485 -0.637572
41.8327 1.29613 0.412618 -0.42205 -0.645857
41.8691 1.31097 0.402177 -0.393742 -0.653316
41.9057 1.32547 0.39118 -0.365568 -0.659965
41.9423 1.3396 0.379639 -0.337541 -0.665819
41.9791 1.35334 0.367566 -0.309668 -0.670894
42.0159 1.36666 0.354973 -0.281957 -0.675205
42.0529 1.37954 0.341876 -0.254416 -0.678764
42.0899 1.39196 0.32829 -0.227052 -0.681587
42.1271 1.4039 0.314231 -0.199871 -0.683685
42.1643 1.41533 0.299717 -0.172879 -0.685072
42.2016 1.42624 0.284766 -0.146081 -0.685759
42.239 1.4366 0.2694 -0.119481 -0.685758
42.2765 1.4464 0.253637 -0.0930848 -0.685078
42.314 1.45561 0.2375 -0.0668953 -0.683731
42.3516 1.46423 0.221011 -0.0409163 -0.681725
42.3892 1.47224 0.204193 -0.0151514 -0.679069
42.4269 1.47961 0.18707 0.0103964 -0.675772
42.4646 1.48635 0.169666 0.035724 -0.671841
42.5024 1.49243 0.152007 0.0608288 -0.667283
42.5402 1.49784 0.134118 0.0857081 -0.662103
42.5781 1.50258 0.116026 0.110359 -0.656309
42.616 1.50663 0.0977566 0.13478 -0.649905
42.6539 1.50999 0.0793378 0.158967 -0.642895
42.6918 1.51265 0.0607967 0.182918 -0.635283
42.7298 1.5146 0.0421609 0.206631 -0.627072
42.7678 1.51585 0.0234584 0.230103 -0.618265
42.8058 1.51639 0.00471704 0.25333 -0.608864
42.8438 1.51621 -0.0140349 0.276311 -0.59887
42.8818 1.51532 -0.0327694 0.299041 -0.588284
42.9198 1.51372 -0.0514582 0.321516 -0.577107
42.9578 1.51141 -0.0700734 0.343734 -0.565338
42.9958 1.50839 -0.088587 0.36569 -0.552976
43.0338 1.50468 -0.106971 0.387379 -0.540021
43.0717 1.50027 -0.125199 0.408797 -0.526469
43.1097 1.49517 -0.143243 0.429938 -0.51232
43.1476 1.4894 -0.161076 0.450796 -0.49757
43.1855 1.48296 -0.178672 0.471365 -0.482216
43.2234 1.47586 -0.196005 0.491638 -0.466255
43.2612 1.46812 -0.21305 0.511607 -0.449682
43.299 1.45975 -0.229783 0.531265 -0.432493
43.3368 1.45076 -0.246178 0.550603 -0.414683
43.3745 1.44117 -0.262213 0.569611 -0.396249
43.4122 1.431 -0.277865 0.588279 -0.377183
43.4498 1.42026 -0.293113 0.606597 -0.357482
43.4873 1.40897 -0.307934 0.624552 -0.337139
43.5248 1.39715 -0.322309 0.642133 -0.316148
43.5622 1.38483 -0.33622 0.659325 -0.294504
43.5996 1.37202 -0.349647 0.676116 -0.272201
43.6368 1.35874 -0.362573 0.692489 -0.249232
43.674 1.34503 -0.374983 0.708428 -0.225592
43.7111 1.33089 -0.386861 0.723917 -0.201276
43.7481 1.31636 -0.398194 0.738937 -0.176277
43.785 1.30145 -0.408968 0.75347 -0.15059
43.8218 1.28621 -0.419173 0.767495 -0.12421
43.8586 1.27063 -0.428797 0.780991 -0.0971329
43.8952 1.25477 -0.437832 0.793936 -0.0693538
43.9317 1.23863 -0.44627 0.806306 -0.0408693
43.968 1.22225 -0.454104 0.818077 -0.0116763
44.0043 1.20566 -0.461328 0.829223 0.0182275
44.0404 1.18887 -0.467938 0.839717 0.0488435
44.0764 1.17191 -0.473931 0.849532 0.0801723
44.1122 1.15482 -0.479306 0.858637 0.112213
44.148 1.13761 -0.48406 0.867003 0.144965
44.1835 1.12031 -0.488196 0.874599 0.178425
44.219 1.10294 -0.491714 0.881391 0.212587
44.2543 1.08554 -0.494617 0.887345 0.247448
44.2894 1.06812 -0.49691 0.892429 0.282998
44.3243 1.05071 -0.498595 0.896604 0.319228
44.3592 1.03333 -0.49968 0.899835 0.356126
44.3938 1.01601 -0.500171 0.902084 0.39368
44.4283 0.998759 -0.500076 0.903312 0.431873
44.4626 0.981609 -0.499403 0.903481 0.470686
44.4967 0.964577 -0.498161 0.90255 0.510098
44.5307 0.947684 -0.49636 0.900479 0.550086
44.5645 0.930948 -0.494011 0.897227 0.59062
44.5981 0.914389 -0.491125 0.892754 0.631672
44.6315 0.898023 -0.487714 0.887018 0.673208
44.6648 0.881868 -0.483791 0.879979 0.715189
44.6978 0.865939 -0.479367 0.871597 0.757574
44.7307 0.850253 -0.474458 0.86183 0.800318
44.7634 0.834822 -0.469075 0.850642 0.843372
44.7959 0.819661 -0.463234 0.837994 0.886682
44.8282 0.804783 -0.456949 0.82385 0.93019
44.8604 0.7902 -0.450233 0.808175 0.973833
44.8923 0.775922 -0.443103 0.790938 1.01754
44.9241 0.761959 -0.435572 0.772108 1.06125
44.9557 0.748323 -0.427656 0.75166 1.10488
44.9871 0.735021 -0.419369 0.729569 1.14835
45.0183 0.722061 -0.410727 0.705815 1.19157
45.0494 0.709451 -0.401745 0.680385 1.23446
45.0802 0.697197 -0.392437 0.653265 1.27691
45.1109 0.685305 -0.382819 0.624451 1.31884
45.1414 0.673781 -0.372905 0.593942 1.36014
45.1717 0.662629 -0.362709 0.561743 1.4007
45.2018 0.651853 -0.352247 0.527865 1.44041
45.2318 0.641457 -0.341532 0.492327 1.47917
45.2616 0.631443 -0.330578 0.455154 1.51686
45.2912 0.621814 -0.319399 0.416377 1.55336
45.3207 0.612572 -0.308009 0.376037 1.58856
45.3499 0.603717 -0.296419 0.334179 1.62234
45.3791 0.595251 -0.284644 0.290861 1.65459
45.4081 0.587175 -0.272696 0.246143 1.68519
45.4369 0.579489 -0.260586 0.200097 1.71402
45.4656 0.572191 -0.248327 0.152801 1.74098
45.4941 0.565283 -0.23593 0.104341 1.76595
45.5225 0.558762 -0.223405 0.0548095 1.78883
45.5507 0.552628 -0.210764 0.00430791 1.80953
45.5788 0.54688 -0.198017 -0.0470572 1.82795
45.6068 0.541516 -0.185173 -0.0991726 1.844
45.6347 0.536534 -0.172241 -0.15192 1.85761
45.6625 0.531933 -0.159232 -0.205174 1.86871
45.6901 0.527711 -0.146153 -0.258808 1.87722
45.7176 0.523865 -0.133012 -0.312688 1.8831
45.7451 0.520395 -0.119818 -0.366681 1.88631
45.7724 0.517297 -0.106578 -0.420649 1.8868
45.7997 0.51457 -0.0932995 -0.474452 1.88456
45.8269 0.512213 -0.0799888 -0.527952 1.87957
45.8541 0.510223 -0.0666527 -0.58101 1.87183
45.8811 0.508599 -0.0532974 -0.633486 1.86134
45.9082 0.507339 -0.0399291 -0.685246 1.84812
45.9351 0.506442 -0.0265535 -0.736153 1.8322
45.9621 0.505907 -0.0131762 -0.786078 1.81362
45.989 0.505732 0.000197126 -0.834894 1.79243
46.0159 0.505917 0.0135612 -0.882478 1.76868
46.0428 0.506461 0.0269107 -0.928713 1.74244
46.0697 0.507364 0.0402403 -0.973486 1.71378
46.0966 0.508625 0.0535446 -1.01669 1.6828
46.1235 0.510245 0.0668182 -1.05824 1.64958
46.1504 0.512224 0.0800558 -1.09802 1.61422
46.1774 0.514561 0.0932516 -1.13596 1.57684
46.2044 0.517257 0.1064 -1.17199 1.53753
46.2314 0.520314 0.119495 -1.20603 1.49642
46.2586 0.523731 0.13253 -1.23802 1.45363
46.2857 0.527509 0.1455 -1.26791 1.40928
46.313 0.53165 0.158396 -1.29567 1.36351
46.3403 0.536154 0.171213 -1.32124 1.31645
46.3677 0.541023 0.183942 -1.34462 1.26823
46.3952 0.546256 0.196577 -1.36577 1.21898
46.4228 0.551856 0.209109 -1.3847 1.16884
46.4505 0.557823 0.22153 -1.4014 1.11795
46.4783 0.564157 0.233831 -1.41587 1.06643
46.5063 0.570859 0.246003 -1.42813 1.01442
46.5343 0.57793 0.258037 -1.43821 0.96205
46.5625 0.58537 0.269923 -1.44613 0.909441
46.5908 0.593179 0.281651 -1.45192 0.856716
46.6193 0.601356 0.29321 -1.45563 0.803994
46.6478 0.609901 0.304589 -1.45731 0.751388
46.6766 0.618813 0.315778 -1.457 0.699007
46.7054 0.628091 0.326765 -1.45476 0.646953
46.7345 0.637733 0.337538 -1.45065 0.595324
46.7636 0.647738 0.348085 -1.44473 0.544212
46.793 0.658103 0.358394 -1.43708 0.493702
46.8225 0.668824 0.368452 -1.42775 0.443875
46.8521 0.679899 0.378247 -1.41683 0.394804
46.882 0.691324 0.387765 -1.40437 0.346557
46.9119 0.703094 0.396994 -1.39046 0.299196
46.9421 0.715205 0.405919 -1.37516 0.252776
46.9724 0.727651 0.414529 -1.35855 0.207347
47.0029 0.740425 0.422808 -1.34071 0.162954
47.0336 0.753521 0.430744 -1.3217 0.119636
47.0645 0.766932 0.438323 -1.3016 0.0774254
47.0955 0.78065 0.44553 -1.28047 0.036352
47.1267 0.794665 0.452353 -1.25839 -0.00356048
47.1581 0.808969 0.458777 -1.23542 -0.0422925
47.1897 0.823551 0.46479 -1.21163 -0.0798288
47.2214 0.838401 0.470377 -1.18708 -0.116158
47.2534 0.853507 0.475526 -1.16183 -0.151272
47.2855 0.868857 0.480224 -1.13594 -0.185168
47.3178 0.884438 0.484456 -1.10948 -0.217842
47.3502 0.900235 0.488212 -1.08248 -0.249298
47.3829 0.916236 0.491479 -1.05502 -0.27954
47.4157 0.932423 0.494245 -1.02712 -0.308573
47.4488 0.948782 0.496499 -0.998854 -0.336407
47.4819 0.965296 0.49823 -0.970252 -0.363052
47.5153 0.981947 0.499427 -0.941361 -0.38852
47.5489 0.998717 0.50008 -0.912221 -0.412825
47.5826 1.01559 0.500181 -0.882871 -0.435982
47.6165 1.03254 0.499721 -0.853346 -0.458006
47.6505 1.04955 0.498692 -0.823681 -0.478915
47.6848 1.0666 0.497087 -0.793908 -0.498727
47.7192 1.08367 0.494899 -0.764056 -0.517458
47.7538 1.10073 0.492123 -0.734155 -0.535129
47.7885 1.11777 0.488755 -0.704229 -0.551759
47.8234 1.13476 0.484791 -0.674304 -0.567366
47.8584 1.15168 0.480229 -0.644403 -0.58197
47.8936 1.1685 0.475066 -0.614547 -0.595591
47.929 1.18519 0.469302 -0.584755 -0.608248
47.9645 1.20175 0.462937 -0.555046 -0.619961
48.0001 1.21813 0.455974 -0.525438 -0.630749
48.0359 1.23431 0.448414 -0.495945 -0.640631
48.0718 1.25028 0.440263 -0.466582 -0.649625
48.1079 1.266 0.431524 -0.437363 -0.657751
48.1441 1.28145 0.422204 -0.408301 -0.665026
48.1804 1.29661 0.41231 -0.379405 -0.671468
48.2168 1.31144 0.401852 -0.350687 -0.677094
48.2533 1.32593 0.390838 -0.322156 -0.681921
48.29 1.34005 0.37928 -0.293821 -0.685964
48.3268 1.35377 0.36719 -0.265689 -0.68924
48.3636 1.36708 0.354581 -0.237768 -0.691764
48.4006 1.37995 0.341468 -0.210065 -0.69355
48.4376 1.39235 0.327866 -0.182585 -0.694611
48.4748 1.40428 0.313792 -0.155334 -0.694963
48.512 1.41569 0.299264 -0.128316 -0.694616
48.5493 1.42658 0.284301 -0.101536 -0.693584
48.5867 1.43693 0.268921 -0.0749983 -0.691877
48.6242 1.44671 0.253146 -0.0487061 -0.689507
48.6617 1.45591 0.236997 -0.0226628 -0.686484
48.6993 1.46451 0.220498 0.00312845 -0.682817
48.7369 1.47249 0.203669 0.0286649 -0.678516
48.7746 1.47985 0.186537 0.053944 -0.673589
48.8123 1.48656 0.169125 0.0789632 -0.668043
48.8501 1.49262 0.151458 0.10372 -0.661885
48.888 1.49801 0.133562 0.128213 -0.655123
48.9258 1.50273 0.115463 0.152439 -0.647761
48.9637 1.50676 0.097189 0.176395 -0.639805
49.0016 1.5101 0.0787657 0.200081 -0.63126
49.0396 1.51273 0.060221 0.223493 -0.622129
49.0775 1.51467 0.0415825 0.24663 -0.612415
49.1155 1.51589 0.022878 0.269488 -0.602122
49.1535 1.51641 0.00413568 0.292064 -0.591252
49.1915 1.51621 -0.0146164 0.314356 -0.579805
49.2295 1.51529 -0.0333501 0.336361 -0.567784
49.2675 1.51367 -0.0520374 0.358074 -0.555189
49.3055 1.51134 -0.0706501 0.379493 -0.54202
49.3435 1.5083 -0.0891603 0.400612 -0.528275
49.3815 1.50457 -0.10754 0.421427 -0.513955
49.4195 1.50014 -0.125763 0.441934 -0.499057
49.4574 1.49502 -0.143801 0.462126 -0.48358
49.4953 1.48923 -0.161627 0.481998 -0.467522
49.5332 1.48276 -0.179216 0.501543 -0.450879
49.5711 1.47565 -0.196541 0.520754 -0.433648
49.6089 1.46789 -0.213577 0.539623 -0.415826
49.6467 1.45949 -0.2303 0.558142 -0.397409
49.6845 1.45049 -0.246685 0.576302 -0.378393
49.7222 1.44088 -0.262708 0.594092 -0.358774
49.7599 1.43069 -0.278349 0.611504 -0.338547
49.7975 1.41993 -0.293583 0.628525 -0.317707
49.835 1.40863 -0.308391 0.645144 -0.296249
49.8725 1.39679 -0.322753 0.661347 -0.274169
49.9099 1.38446 -0.336649 0.677121 -0.251461
49.9472 1.37163 -0.350061 0.692451 -0.22812
49.9845 1.35834 -0.362972 0.707323 -0.204142
50.0217 1.34461 -0.375366 0.721718 -0.179522
50.0588 1.33046 -0.387228 0.735621 -0.154254
50.0958 1.31592 -0.398544 0.749012 -0.128335
50.1327 1.301 -0.409301 0.761873 -0.10176
50.1695 1.28574 -0.419488 0.774183 -0.0745254
50.2062 1.27016 -0.429095 0.785919 -0.0466283
50.2428 1.25429 -0.438112 0.797061 -0.0180656
50.2793 1.23814 -0.446531 0.807583 0.0111647
50.3157 1.22176 -0.454347 0.817462 0.0410642
50.3519 1.20515 -0.461552 0.826672 0.0716334
50.388 1.18836 -0.468144 0.835185 0.102872
50.424 1.1714 -0.474118 0.842974 0.134779
50.4599 1.1543 -0.479474 0.850009 0.167352
50.4956 1.13708 -0.48421 0.856261 0.200588
50.5312 1.11978 -0.488326 0.861698 0.23448
50.5666 1.10242 -0.491826 0.866287 0.269023
50.6019 1.08501 -0.494711 0.869996 0.30421
50.637 1.06759 -0.496984 0.87279 0.340028
50.6719 1.05018 -0.498652 0.874634 0.376468
50.7067 1.03281 -0.499719 0.875493 0.413515
50.7414 1.01548 -0.500192 0.875328 0.451153
50.7759 0.998237 -0.500079 0.874104 0.489364
50.8102 0.98109 -0.499388 0.871782 0.528126
50.8443 0.964062 -0.498129 0.868323 0.567415
50.8782 0.947173 -0.496311 0.863689 0.607206
50.912 0.930443 -0.493946 0.85784 0.647467
50.9456 0.913889 -0.491044 0.850739 0.688166
50.9791 0.897529 -0.487617 0.842346 0.729266
51.0123 0.88138 -0.483679 0.832623 0.770727
51.0454 0.865458 -0.47924 0.821533 0.812505
51.0782 0.849779 -0.474316 0.809038 0.854553
51.1109 0.834356 -0.46892 0.795103 0.896818
51.1434 0.819204 -0.463065 0.779694 0.939244
51.1758 0.804334 -0.456766 0.762778 0.981772
51.2079 0.789759 -0.450038 0.744326 1.02434
51.2398 0.775491 -0.442895 0.724309 1.06687
51.2716 0.761538 -0.435353 0.702703 1.10929
51.3032 0.747911 -0.427425 0.679485 1.15153
51.3346 0.734619 -0.419127 0.654638 1.1935
51.3658 0.72167 -0.410475 0.628147 1.23512
51.3968 0.70907 -0.401483 0.600003 1.2763
51.4277 0.696827 -0.392165 0.570201 1.31693
51.4583 0.684946 -0.382538 0.538741 1.35693
51.4888 0.673433 -0.372615 0.50563 1.39619
51.5191 0.662292 -0.362411 0.47088 1.43461
51.5493 0.651527 -0.351941 0.434508 1.47207
51.5792 0.641142 -0.341219 0.396541 1.50847
51.609 0.63114 -0.330258 0.35701 1.54369
51.6386 0.621522 -0.319072 0.315956 1.57763
51.6681 0.612291 -0.307676 0.273425 1.61016
51.6974 0.603448 -0.296081 0.229471 1.64118
51.7265 0.594994 -0.2843 0.184159 1.67057
51.7555 0.586929 -0.272347 0.137556 1.69822
